id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1445690753645117444,1445690753645117444,2021-10-06 18:01:49 Malay Peninsula Standard Time,2021-10-06,18:01:49,+0800,241394761,pnppio,Philippine National Police,, https://t.co/83UYiew3vD,zxx,[],['https://www.facebook.com/100064842182421/posts/238642248307180/?d=n'],[],0,4,26,[],[],https://twitter.com/pnppio/status/1445690753645117444,False,,0,,,,,,,,[],,,,
1445661399003197443,1445661399003197443,2021-10-06 16:05:11 Malay Peninsula Standard Time,2021-10-06,16:05:11,+0800,241394761,pnppio,Philippine National Police,,COPS HELP TEACHERS ORGANIZE MODULES IN APAYAO  Read more: https://t.co/ItCJ1NprUt  #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy  #PulisMagiting  https://t.co/txtYyrzpsG  https://t.co/YC5CvKagOX  https://t.co/ZOAHfB3g99  https://t.co/AEBYuOuwHX  https://t.co/rEjv1bkwGq,en,[],"['https://pnp.gov.ph/index.php/news-and-information/5132-cops-help-teachers-organize-modules-in-apayao', 'http://pnp.gov.ph', 'https://twitter.com/pnppio', 'http://facebook.com/GeneralEleazar', 'http://facebook.com/pulismagiting']",['https://pbs.twimg.com/media/FBAFXe6VgAMNrX2.jpg'],0,18,50,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy', 'pulismagiting']",[],https://twitter.com/pnppio/status/1445661399003197443,False,,1,https://pbs.twimg.com/media/FBAFXe6VgAMNrX2.jpg,,,,,,,[],,,,
1445660317418065926,1445660317418065926,2021-10-06 16:00:53 Malay Peninsula Standard Time,2021-10-06,16:00:53,+0800,241394761,pnppio,Philippine National Police,, https://t.co/ruMCqiuze6,zxx,[],['https://www.facebook.com/100064842182421/posts/238582594979812/?d=n'],[],0,5,27,[],[],https://twitter.com/pnppio/status/1445660317418065926,False,,0,,,,,,,,[],,,,
1445624422635687938,1445624422635687938,2021-10-06 13:38:15 Malay Peninsula Standard Time,2021-10-06,13:38:15,+0800,241394761,pnppio,Philippine National Police,, https://t.co/4qBUkPDUpQ,zxx,[],['https://fb.watch/8sXYVjGWY9/'],[],0,7,25,[],[],https://twitter.com/pnppio/status/1445624422635687938,False,,0,,,,,,,,[],,,,
1445618696185991172,1445618696185991172,2021-10-06 13:15:30 Malay Peninsula Standard Time,2021-10-06,13:15:30,+0800,241394761,pnppio,Philippine National Police,,"ELEAZAR ORDERS PNP UNIT COMMANDERS TO PREPARE FOR INFLUX OF CANDIDATES BEATING THE OCT. 8 DEADLINE FOR FILING OF COCs, CONAs  Read more: https://t.co/yV9TYogw97  #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy   https://t.co/ZOAHfB3g99  https://t.co/AEBYuOuwHX  https://t.co/4gkMzCJ9dj",en,[],"['https://pnp.gov.ph/index.php/news-and-information/5131-eleazar-orders-pnp-unit-commanders-to-prepare-for-influx-of-candidates-beating-the-oct-8-deadline-for-filing-of-cocs-conas', 'http://facebook.com/GeneralEleazar', 'http://facebook.com/pulismagiting']",[],0,26,66,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy']",[],https://twitter.com/pnppio/status/1445618696185991172,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1445617713238327302/pu/img/YMyYpq4HSjLIWxrC.jpg,,,,,,,[],,,,
1445614251943419905,1445614251943419905,2021-10-06 12:57:50 Malay Peninsula Standard Time,2021-10-06,12:57:50,+0800,241394761,pnppio,Philippine National Police,,ELEAZAR TASKS COPS TO CURB NPA FEE COLLECTION FROM POLITICAL ASPIRANTS   Read more: https://t.co/x6YRJNiq2A   #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy  #NTFELCAC  https://t.co/txtYyrzpsG  https://t.co/ZOAHfB3g99  https://t.co/AEBYuOuwHX  https://t.co/Jm3jlUyFzN,en,[],"['https://pnp.gov.ph/index.php/news-and-information/5129-eleazar-tasks-cops-to-curb-npa-fee-collection-from-political-aspirants', 'http://pnp.gov.ph', 'http://facebook.com/GeneralEleazar', 'http://facebook.com/pulismagiting']",['https://pbs.twimg.com/media/FA_aftwVEAEy4f5.jpg'],1,19,52,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy', 'ntfelcac']",[],https://twitter.com/pnppio/status/1445614251943419905,False,,1,https://pbs.twimg.com/media/FA_aftwVEAEy4f5.jpg,,,,,,,[],,,,
1445612500154675204,1445612500154675204,2021-10-06 12:50:52 Malay Peninsula Standard Time,2021-10-06,12:50:52,+0800,241394761,pnppio,Philippine National Police,, https://t.co/w5WZE6dkWn,zxx,[],['https://fb.watch/8sVbcmlzSq/'],[],0,7,25,[],[],https://twitter.com/pnppio/status/1445612500154675204,False,,0,,,,,,,,[],,,,
1445604624686223362,1445604624686223362,2021-10-06 12:19:35 Malay Peninsula Standard Time,2021-10-06,12:19:35,+0800,241394761,pnppio,Philippine National Police,,PNP CHIEF HAILS P5.7-M SHABU HAUL IN MLA ANTI-ILLEGAL DRUG OPS   Read more: https://t.co/bBaZEbCSzd  #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy   https://t.co/txtYyrzpsG  https://t.co/YC5CvKagOX  https://t.co/ZOAHfB3g99  https://t.co/AEBYuOuwHX  https://t.co/cSbwf3mZIh,in,[],"['https://pnp.gov.ph/index.php/news-and-information/5130-pnp-chief-hails-p5-7-m-shabu-haul-in-mla-anti-illegal-drug-ops', 'http://pnp.gov.ph', 'https://twitter.com/pnppio', 'http://facebook.com/GeneralEleazar', 'http://facebook.com/pulismagiting']",['https://pbs.twimg.com/media/FA_RvWfVIBI4cpt.jpg'],0,11,31,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy']",[],https://twitter.com/pnppio/status/1445604624686223362,False,,1,https://pbs.twimg.com/media/FA_RvWfVIBI4cpt.jpg,,,,,,,[],,,,
1445576336471330824,1445576336471330824,2021-10-06 10:27:10 Malay Peninsula Standard Time,2021-10-06,10:27:10,+0800,241394761,pnppio,Philippine National Police,, https://t.co/vkOVhwBLKx,zxx,[],['https://www.facebook.com/100064842182421/posts/238400268331378/?d=n'],[],0,5,24,[],[],https://twitter.com/pnppio/status/1445576336471330824,False,,0,,,,,,,,[],,,,
1445542670235930627,1445542670235930627,2021-10-06 08:13:24 Malay Peninsula Standard Time,2021-10-06,08:13:24,+0800,241394761,pnppio,Philippine National Police,, https://t.co/4JPhvDNli6,zxx,[],['https://www.facebook.com/100044524385640/posts/405542454273231/?d=n'],[],0,3,25,[],[],https://twitter.com/pnppio/status/1445542670235930627,False,,0,,,,,,,,[],,,,
1445271350856216578,1445271350856216578,2021-10-05 14:15:16 Malay Peninsula Standard Time,2021-10-05,14:15:16,+0800,241394761,pnppio,Philippine National Police,,ELEAZAR TO COPS: SHUN CAMPAIGN PARAPHERNALIA  Read more: https://t.co/7UhmCaFa0l   #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy   https://t.co/txtYyrzpsG  https://t.co/YC5CvKagOX  https://t.co/ZOAHfB3g99  https://t.co/AEBYuOuwHX  https://t.co/aSqJEXphdV,en,[],"['https://pnp.gov.ph/index.php/news-and-information/5128-eleazar-to-cops-shun-campaign-paraphernalia', 'http://pnp.gov.ph', 'https://twitter.com/pnppio', 'http://facebook.com/GeneralEleazar', 'http://facebook.com/pulismagiting']",[],0,19,51,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy']",[],https://twitter.com/pnppio/status/1445271350856216578,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1445271290986725378/pu/img/_4b_duvfGg4eWYCO.jpg,,,,,,,[],,,,
1445248674007633920,1445248674007633920,2021-10-05 12:45:09 Malay Peninsula Standard Time,2021-10-05,12:45:09,+0800,241394761,pnppio,Philippine National Police,,"LOCAL POLICE PROVIDE SOLAR PANEL, LIGHT BULBS TO PANGASINAN RESIDENTS  Read more: https://t.co/H8wM4KrfCt   #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy  #PulisMagiting  https://t.co/txtYyrzpsG  https://t.co/ZOAHfB3g99  https://t.co/AEBYuOuwHX  https://t.co/zNP5vaxI50",en,[],"['https://pnp.gov.ph/index.php/news-and-information/5127-local-police-provide-solar-panel-light-bulbs-to-pangasinan-residents', 'http://pnp.gov.ph', 'http://facebook.com/GeneralEleazar', 'http://facebook.com/pulismagiting']",['https://pbs.twimg.com/media/FA6OANdUYAEFCnW.jpg'],0,18,50,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy', 'pulismagiting']",[],https://twitter.com/pnppio/status/1445248674007633920,False,,1,https://pbs.twimg.com/media/FA6OANdUYAEFCnW.jpg,,,,,,,[],,,,
1445247232278626304,1445247232278626304,2021-10-05 12:39:26 Malay Peninsula Standard Time,2021-10-05,12:39:26,+0800,241394761,pnppio,Philippine National Police,,"LIVE: Rektang Konek - Aksyon Agad | October 5, 2021  https://t.co/KFj1rFvc61",ht,[],['https://fb.watch/8rA8GZpboK/'],[],0,9,35,[],[],https://twitter.com/pnppio/status/1445247232278626304,False,,0,,,,,,,,[],,,,
1445244053184868360,1445244053184868360,2021-10-05 12:26:48 Malay Peninsula Standard Time,2021-10-05,12:26:48,+0800,241394761,pnppio,Philippine National Police,,ELEAZAR ORDERS UNIT COMMANDERS IN AREAS AFFECTED BY TD LANNIE TO PREPARE IN DISASTER RESPONSE TO ENSURE SAFETY OF RESIDENTS   Read more: https://t.co/hT4cmRelvH    https://t.co/ZOAHfB3g99  https://t.co/AEBYuOuwHX  https://t.co/3bJUiqpluj,en,[],"['https://pnp.gov.ph/index.php/news-and-information/5126-eleazar-orders-unit-commanders-in-areas-affected-by-td-lannie-to-prepare-in-disaster-response-to-ensure-safety-of-residents', 'http://facebook.com/GeneralEleazar', 'http://facebook.com/pulismagiting']",[],0,25,61,[],[],https://twitter.com/pnppio/status/1445244053184868360,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1445243989674758146/pu/img/aAlkaRZkJQc8GRNy.jpg,,,,,,,[],,,,
1445238343734759426,1445238343734759426,2021-10-05 12:04:07 Malay Peninsula Standard Time,2021-10-05,12:04:07,+0800,241394761,pnppio,Philippine National Police,,ELEAZAR ORDERS THOROUGH PROBE INTO BICOL UNIVERSITY BLASTS   Read more: https://t.co/I5j0d2bmx7   #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy   https://t.co/txtYyrzpsG  https://t.co/YC5CvKagOX  https://t.co/ZOAHfB3g99  https://t.co/AEBYuOuwHX  https://t.co/TqWOvl486p,en,[],"['https://pnp.gov.ph/index.php/news-and-information/5125-eleazar-orders-thorough-probe-into-bicol-university-blasts', 'http://pnp.gov.ph', 'https://twitter.com/pnppio', 'http://facebook.com/GeneralEleazar', 'http://facebook.com/pulismagiting']",[],0,19,49,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy']",[],https://twitter.com/pnppio/status/1445238343734759426,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1445238288575438848/pu/img/21E-cxHmu8mPu_AT.jpg,,,,,,,[],,,,
1445224193000304644,1445224193000304644,2021-10-05 11:07:53 Malay Peninsula Standard Time,2021-10-05,11:07:53,+0800,241394761,pnppio,Philippine National Police,, https://t.co/5UYGIU0OIU,zxx,[],['https://www.facebook.com/100064842182421/posts/237685108402894/?d=n'],[],0,6,20,[],[],https://twitter.com/pnppio/status/1445224193000304644,False,,0,,,,,,,,[],,,,
1445171222090821636,1445171222090821636,2021-10-05 07:37:23 Malay Peninsula Standard Time,2021-10-05,07:37:23,+0800,241394761,pnppio,Philippine National Police,,"UPDATE: PNP Health Service recorded the following total number of confirmed COVID-19 cases, death and recoveries on October 5, 2021:   #PulisNgPilipino #WeServeAndProtect #COVID19 #coronavirus #COVID19PH  https://t.co/txtYyrhOB8  https://t.co/5enzGQq98C  https://t.co/EyNPCugFk7  https://t.co/aqbVdSAFSF",en,[],"['http://pnp.gov.ph', 'https://facebook.com/GeneralEleazar', 'https://facebook.com/pulismagiting']",['https://pbs.twimg.com/media/FA5HjoeUUAID0_R.jpg'],0,14,42,"['pulisngpilipino', 'weserveandprotect', 'covid19', 'coronavirus', 'covid19ph']",[],https://twitter.com/pnppio/status/1445171222090821636,False,,1,https://pbs.twimg.com/media/FA5HjoeUUAID0_R.jpg,,,,,,,[],,,,
1444927763912093703,1444927763912093703,2021-10-04 15:29:59 Malay Peninsula Standard Time,2021-10-04,15:29:59,+0800,241394761,pnppio,Philippine National Police,,PNP RECEIVES P38-M WORTH OF DISASTER RESPONSE EQUIPMENT FROM JAPANESE GOVERNMENT   Read more: https://t.co/Oez7WqqGHY   #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy   https://t.co/txtYyrzpsG  https://t.co/ZOAHfB3g99  https://t.co/AEBYuOuwHX  https://t.co/Rt27aOQ4gr,en,[],"['https://pnp.gov.ph/index.php/news-and-information/5123-pnp-receives-p38-m-worth-of-disaster-response-equipment-from-japanese-government', 'http://pnp.gov.ph', 'http://facebook.com/GeneralEleazar', 'http://facebook.com/pulismagiting']",['https://pbs.twimg.com/media/FA1qI9BUUAMrCod.jpg'],0,35,77,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy']",[],https://twitter.com/pnppio/status/1444927763912093703,False,,1,https://pbs.twimg.com/media/FA1qI9BUUAMrCod.jpg,,,,,,,[],,,,
1444894071990853640,1444894071990853640,2021-10-04 13:16:06 Malay Peninsula Standard Time,2021-10-04,13:16:06,+0800,241394761,pnppio,Philippine National Police,,PNP WELCOMES 117 NEW TECHNICAL SERVICE OFFICERS  Read more: https://t.co/Ay02pl19CQ   #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy   https://t.co/txtYyrzpsG  https://t.co/YC5CvKagOX  https://t.co/ZOAHfB3g99  https://t.co/AEBYuOuwHX  https://t.co/eaKIoSLXk3,en,[],"['https://pnp.gov.ph/index.php/news-and-information/5122-pnp-welcomes-117-new-technical-service-officers', 'http://pnp.gov.ph', 'https://twitter.com/pnppio', 'http://facebook.com/GeneralEleazar', 'http://facebook.com/pulismagiting']",['https://pbs.twimg.com/media/FA1LfxeUUAA4_u5.jpg'],1,22,65,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy']",[],https://twitter.com/pnppio/status/1444894071990853640,False,,1,https://pbs.twimg.com/media/FA1LfxeUUAA4_u5.jpg,,,,,,,[],,,,
1444892464167358472,1444892464167358472,2021-10-04 13:09:42 Malay Peninsula Standard Time,2021-10-04,13:09:42,+0800,241394761,pnppio,Philippine National Police,,PNP: OVER P32-M FAKE CIGARETTES SEIZED IN BULACAN; 4 SUSPECTS ARRESTED   Read more: https://t.co/qZg24rkrvF   #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy   https://t.co/txtYyrzpsG  https://t.co/YC5CvKagOX  https://t.co/ZOAHfB3g99  https://t.co/AEBYuOuwHX  https://t.co/9rPBZtLs6U,en,[],"['https://pnp.gov.ph/index.php/news-and-information/5121-pnp-over-p32-m-fake-cigarettes-seized-in-bulacan-4-suspects-arrested', 'http://pnp.gov.ph', 'https://twitter.com/pnppio', 'http://facebook.com/GeneralEleazar', 'http://facebook.com/pulismagiting']","['https://pbs.twimg.com/media/FA1KCA5UYAEsWS4.jpg', 'https://pbs.twimg.com/media/FA1KCA8UcAQo91X.jpg', 'https://pbs.twimg.com/media/FA1KCA7VIAIZMUT.jpg', 'https://pbs.twimg.com/media/FA1KCB_VEAMmxBm.jpg']",0,19,55,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy']",[],https://twitter.com/pnppio/status/1444892464167358472,False,,1,https://pbs.twimg.com/media/FA1KCA5UYAEsWS4.jpg,,,,,,,[],,,,
1444890258517020673,1444890258517020673,2021-10-04 13:00:57 Malay Peninsula Standard Time,2021-10-04,13:00:57,+0800,241394761,pnppio,Philippine National Police,, https://t.co/ca3jyDexsR,zxx,[],['https://fb.watch/8qh0N8iBMu/'],[],0,4,26,[],[],https://twitter.com/pnppio/status/1444890258517020673,False,,0,,,,,,,,[],,,,
1444874340735066116,1444874340735066116,2021-10-04 11:57:41 Malay Peninsula Standard Time,2021-10-04,11:57:41,+0800,241394761,pnppio,Philippine National Police,,ELEAZAR DIRECTS ACCOUNTING OF PNP PERSONNEL WHOSE KIN WILL RUN IN 2022 POLLS IN THEIR AORs  Read more: https://t.co/N3plDXwDyo   #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy  #Halalan2022  https://t.co/txtYyrhOB8  https://t.co/ZOAHfALFhB  https://t.co/AEBYuOM86x  https://t.co/n9UGSx2nfX,en,[],"['https://pnp.gov.ph/index.php/news-and-information/5120-eleazar-directs-accounting-of-pnp-personnel-whose-kin-will-run-in-2022-polls-in-their-aors', 'http://pnp.gov.ph', 'http://facebook.com/GeneralEleazar', 'http://facebook.com/pulismagiting']",[],1,27,55,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy', 'halalan2022']",[],https://twitter.com/pnppio/status/1444874340735066116,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1444874244957949958/pu/img/15roIU9AILq92pj6.jpg,,,,,,,[],,,,
1444871238153760770,1444871238153760770,2021-10-04 11:45:22 Malay Peninsula Standard Time,2021-10-04,11:45:22,+0800,241394761,pnppio,Philippine National Police,,"CANCER PATIENT RECEIVES MEDICAL SUPPLIES, GROCERIES FROM COPS   Read more: https://t.co/ueUaR3A9wT   #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy  #PulisMagiting  https://t.co/txtYyrzpsG  https://t.co/YC5CvKagOX  https://t.co/ZOAHfB3g99  https://t.co/AEBYuOuwHX  https://t.co/ME2Y1AoXEY",en,[],"['https://pnp.gov.ph/index.php/news-and-information/5119-cancer-patient-receives-medical-supplies-groceries-from-cops', 'http://pnp.gov.ph', 'https://twitter.com/pnppio', 'http://facebook.com/GeneralEleazar', 'http://facebook.com/pulismagiting']","['https://pbs.twimg.com/media/FA02uhtVkAIABPS.jpg', 'https://pbs.twimg.com/media/FA02uhvVkAADizO.jpg']",1,21,65,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy', 'pulismagiting']",[],https://twitter.com/pnppio/status/1444871238153760770,False,,1,https://pbs.twimg.com/media/FA02uhtVkAIABPS.jpg,,,,,,,[],,,,
1444869051746902018,1444869051746902018,2021-10-04 11:36:40 Malay Peninsula Standard Time,2021-10-04,11:36:40,+0800,241394761,pnppio,Philippine National Police,,STATEMENT OF POLICE GENERAL GUILLERMO LORENZO T ELEAZAR ON THE PNP-NBI INVESTIGATION ON ILLEGAL DRUGS-RELATED OPERATIONS   Read more: https://t.co/0H8MvHlviC   #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy   https://t.co/ZOAHfB3g99  https://t.co/AEBYuOuwHX  https://t.co/vmh1g5I7wz,en,[],"['https://pnp.gov.ph/index.php/news-and-information/5118-statement-of-police-general-guillermo-lorenzo-t-eleazar-on-the-pnp-nbi-investigation-on-illegal-drugs-related-operations', 'http://facebook.com/GeneralEleazar', 'http://facebook.com/pulismagiting']",[],1,26,59,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy']",[],https://twitter.com/pnppio/status/1444869051746902018,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1444868983526625283/pu/img/3hgOAlbGflSrshsD.jpg,,,,,,,[],,,,
1444848224636850180,1444848224636850180,2021-10-04 10:13:55 Malay Peninsula Standard Time,2021-10-04,10:13:55,+0800,241394761,pnppio,Philippine National Police,, https://t.co/j02HoMqcNo,zxx,[],['https://www.facebook.com/pnp.pio/videos/259377479290908/'],[],1,5,27,[],[],https://twitter.com/pnppio/status/1444848224636850180,False,,0,,,,,,,,[],,,,
1444843626698182659,1444843626698182659,2021-10-04 09:55:39 Malay Peninsula Standard Time,2021-10-04,09:55:39,+0800,241394761,pnppio,Philippine National Police,,"UPDATE: PNP Health Service recorded the following total number of confirmed COVID-19 cases, death and recoveries on October 4, 2021:   #PulisNgPilipino #WeServeAndProtect #COVID19 #coronavirus #COVID19PH  https://t.co/txtYyrzpsG  https://t.co/5enzGQHK0a  https://t.co/EyNPCuygbF  https://t.co/AQT7DUFDxU",en,[],"['http://pnp.gov.ph', 'https://facebook.com/GeneralEleazar', 'https://facebook.com/pulismagiting']",['https://pbs.twimg.com/media/FA0dm7LVcAQD2EE.jpg'],0,15,37,"['pulisngpilipino', 'weserveandprotect', 'covid19', 'coronavirus', 'covid19ph']",[],https://twitter.com/pnppio/status/1444843626698182659,False,,1,https://pbs.twimg.com/media/FA0dm7LVcAQD2EE.jpg,,,,,,,[],,,,
1444822829036236801,1444822829036236801,2021-10-04 08:33:00 Malay Peninsula Standard Time,2021-10-04,08:33:00,+0800,241394761,pnppio,Philippine National Police,, https://t.co/PRZvAKUbDl,zxx,[],['https://www.facebook.com/pnp.pio/videos/398441831688607/'],[],1,4,23,[],[],https://twitter.com/pnppio/status/1444822829036236801,False,,0,,,,,,,,[],,,,
1444615605596741633,1444522930998693894,2021-10-03 18:49:34 Malay Peninsula Standard Time,2021-10-03,18:49:34,+0800,241394761,pnppio,Philippine National Police,,@trmdpan Maraming salamat sa iyong suhestiyon. Abang po tayo sa mga updates dito sa aming tweeter account. Maraming Salamat sa iyong tiwala at suporta. Staysafe!,tl,[],[],[],1,0,1,[],[],https://twitter.com/pnppio/status/1444615605596741633,False,,0,,,,,,,,"[{'screen_name': 'trmdpan', 'name': 'PrincessPanda', 'id': '969855490166423554'}]",,,,
1444548319393374211,1444548319393374211,2021-10-03 14:22:12 Malay Peninsula Standard Time,2021-10-03,14:22:12,+0800,241394761,pnppio,Philippine National Police,,PNP CHIEF ELEAZAR DIRECTS POLICE CHIEFS TO STRENGTHEN DEFENSE PLAN VS. THREAT GROUPS  Read more: https://t.co/0q2CwrvXrp   #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy   https://t.co/YC5CvKagOX  https://t.co/ZOAHfB3g99  https://t.co/AEBYuOuwHX  https://t.co/ffhLEFVxnw,en,[],"['https://pnp.gov.ph/index.php/news-and-information/5115-pnp-chief-eleazar-directs-police-chiefs-to-strengthen-defense-plan-vs-threat-groups', 'https://twitter.com/pnppio', 'http://facebook.com/GeneralEleazar', 'http://facebook.com/pulismagiting']",[],0,27,72,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy']",[],https://twitter.com/pnppio/status/1444548319393374211,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1444548157862387721/pu/img/f7hwjKZ3PN_njVPQ.jpg,,,,,,,[],,,,
1444544948775227398,1444544948775227398,2021-10-03 14:08:48 Malay Peninsula Standard Time,2021-10-03,14:08:48,+0800,241394761,pnppio,Philippine National Police,,"COPS SAVE WOMAN WHO FELL FROM 30-METER HIGH FALLS IN BILIRAN  Two police officers saved the life of a woman who fell from the top of Ulan-Ulan Falls in Almeria, Biliran.   Read more: https://t.co/aJYwf6lNk3    https://t.co/YC5CvKagOX  https://t.co/ZOAHfB3g99  https://t.co/AEBYuOuwHX  https://t.co/4vPuQ5C4k0",en,[],"['https://pnp.gov.ph/index.php/news-and-information/5114-cops-save-woman-who-fell-from-30-meter-high-falls-in-biliran', 'https://twitter.com/pnppio', 'http://facebook.com/GeneralEleazar', 'http://facebook.com/pulismagiting']",['https://pbs.twimg.com/media/FAwN8GaVgAMrfj4.jpg'],0,22,68,[],[],https://twitter.com/pnppio/status/1444544948775227398,False,,1,https://pbs.twimg.com/media/FAwN8GaVgAMrfj4.jpg,,,,,,,[],,,,
1444522930998693894,1444522930998693894,2021-10-03 12:41:19 Malay Peninsula Standard Time,2021-10-03,12:41:19,+0800,241394761,pnppio,Philippine National Police,,ELEAZAR WARNS PNP PERSONNEL VS PARTISAN POLITICS   Read more: https://t.co/9nSwCgMI8v   #PulisNgPilipino #WeServeAndProtect #IntensifiedCleanlinessPolicy   https://t.co/txtYyrzpsG  https://t.co/YC5CvKagOX  https://t.co/ZOAHfB3g99  https://t.co/AEBYuOuwHX  https://t.co/lAEecM835D,ca,[],"['https://pnp.gov.ph/index.php/news-and-information/5113-eleazar-warns-pnp-personnel-vs-partisan-politics', 'http://pnp.gov.ph', 'https://twitter.com/pnppio', 'http://facebook.com/GeneralEleazar', 'http://facebook.com/pulismagiting']",[],1,19,72,"['pulisngpilipino', 'weserveandprotect', 'intensifiedcleanlinesspolicy']",[],https://twitter.com/pnppio/status/1444522930998693894,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1444520101026275329/pu/img/4fS9ORhwhah376ie.jpg,,,,,,,[],,,,
1444513750543863809,1444513750543863809,2021-10-03 12:04:50 Malay Peninsula Standard Time,2021-10-03,12:04:50,+0800,241394761,pnppio,Philippine National Police,,STATEMENT OF PNP CHIEF PGEN GUILLERMO LORENZO T ELEAZAR ON THE ALLEGED DELAY IN THE TURNOVER OF EVIDENCE TO THE NBI ON BREE JONSON CASE   Read more: https://t.co/bDKOTVdAxE   https://t.co/ZOAHfB3g99  https://t.co/AEBYuOuwHX  https://t.co/LS7Ijyn4we,en,[],"['https://pnp.gov.ph/index.php/news-and-information/5112-statement-of-pnp-chief-pgen-guillermo-lorenzo-t-eleazar-on-the-alleged-delay-in-the-turnover-of-evidence-to-the-nbi-on-bree-jonson-case', 'http://facebook.com/GeneralEleazar', 'http://facebook.com/pulismagiting']",[],0,16,54,[],[],https://twitter.com/pnppio/status/1444513750543863809,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1444513279296954372/pu/img/UwK-B0XIu6JakbTN.jpg,,,,,,,[],,,,
1444472219443163137,1444472219443163137,2021-10-03 09:19:48 Malay Peninsula Standard Time,2021-10-03,09:19:48,+0800,241394761,pnppio,Philippine National Police,, https://t.co/xttwX0Sj8x,zxx,[],['https://fb.watch/8oLH_S2lP7/'],[],0,2,28,[],[],https://twitter.com/pnppio/status/1444472219443163137,False,,0,,,,,,,,[],,,,
1444468821599797251,1444468821599797251,2021-10-03 09:06:18 Malay Peninsula Standard Time,2021-10-03,09:06:18,+0800,241394761,pnppio,Philippine National Police,,"Tunghayan ang “INTENSIFIED CLEANLINESS POLICY in the ranks; in the office; in the community” na pinapatupad ng ika-26 na Hepe ng Pambansang Pulisya ng Pilipinas, PGEN GUILLERMO LORENZO T ELEAZAR.  https://t.co/40FlzyIUSi",tl,[],[],[],0,16,71,[],[],https://twitter.com/pnppio/status/1444468821599797251,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1444467915936260099/pu/img/KAKzwMQRHeYxzAMq.jpg,,,,,,,[],,,,
1444463905024057345,1444463905024057345,2021-10-03 08:46:46 Malay Peninsula Standard Time,2021-10-03,08:46:46,+0800,241394761,pnppio,Philippine National Police,, https://t.co/guMSKoBuIN,zxx,[],['https://www.facebook.com/100064842182421/posts/236015141903224/?d=n'],[],0,5,26,[],[],https://twitter.com/pnppio/status/1444463905024057345,False,,0,,,,,,,,[],,,,
